Words,Frequency
esterase,2
glyoxalase,2
adenosine,2
deaminase,2
chamek),1
anhydrase,1
paniscus).,1
phosphoglucomutase,1
1.A.,1
theGLO1*1,1
"allele,",2
p.chamek.,1
ADA,1
PGM1,1
CA2,1
"hereCA2*1,",1
"1991a),",1
paniscus.,1
species:Ateles,1
chamek.',1
"African,",2
"rangeli,",1
trypanosomiasis.,1
"ancestor,",3
unresolved.',2
node-weighted,1
covariability,1
ERA-Interim,1
"reanalysis,",1
(linear),1
adjacency,1
(nonlinear),1
"benchmark,",1
analogue,2
(STARS),1
CCLM,2
prevails.,2
STARS,2
"pressure),",1
'Regionalism,1
regionalism,1
disruption.,2
"foods,",1
(volume,1
local;,1
(even,2
(disruption).,1
interconnectedness,1
internationally.,1
Initiatives,1
suffers.,1
"beforehand,",1
"pathway,",2
requalification,1
della,1
Rocca,1
(Emilia,1
tile,14
"Sassuolo,",1
Master,2
"Plan,",1
Plan.',1
interact.,3
"complicated,",2
Leaning,1
markets;,1
'Members,1
"apiculata,",3
apiculata.,1
"Maximum,",2
Shelf,1
Oceans.,1
stylosa.,1
1300),1
(till,1
diverted,4
(13th,1
(15th,1
century).,1
machinery.,1
Paleolimnological,1
(Pueraria,1
"lobata),",1
(Ligustrum,1
sinense;,1
"vulgare),",1
cogongrass,6
(Imperata,2
cylindrica).,1
Heightened,1
furthers,2
stakeholder.,2
Mitchell,1
reconceptualizing,1
"legitimacy,",1
"urgency,",1
firm.',1
cestode,5
Sorex,2
Western-Asian-European,1
Postglacial,1
transpalearctic,1
pre-date,1
Sorex.',1
Ecology:,1
Interdisciplinary,1
Journal.,1
submissions,1
readership,1
merger,2
Macmillan,1
"Academic,",1
Springer-Nature,1
association:,1
www.springernature.com.,1
editorship,1
"unchanged,",3
hand-reared,1
crustateans,1
Loons,4
"atypical,",1
Chick,1
wks,1
"wk-11,",1
ba,1
supressing,1
Bivalves,1
Argopecten,1
"irradians,",1
"clam,",2
Mercenaria,2
"scallops,",1
scallops,2
"clams,",2
Hard,1
clams,7
causeways,1
Transplanting,1
injecting,1
clammers,1
depleted.',1
"(Gmelin,",2
"1788)),",1
calf,4
1241,1
calves,10
(negatively),2
(positively),3
"Sex,",1
americanus),2
latrans).,1
phase-dependent,1
proximally,2
food.',4
Fall-line,1
efferts,1
seepage.,1
groundwater-estuarine,1
Wye,2
nitrate-N,1
(saltmarshes,1
seagrasses),1
intercalibration,1
extent),1
"perimeter),",1
Cormorant,3
(5.76%,1
divergence).,1
(United,2
"Kingdom,",3
"France),",3
"Sardinia,",4
"glaciations,",3
"(Norway,",1
"Brittany),",1
"U,",1
tree-nesting,1
Grand-Lieu,1
colony.,5
IAA-producing,1
elliottii.,2
Microbiolized,1
gnotobiotic,3
PGPR,2
post-Cold,1
geopolitics,15
globalization/power,1
"diplomacy,",2
"geopolitics,",2
(research,1
"non-military,",1
non-Arctic,2
players.,1
bases/stations.,1
Stations,2
"(EU),",1
legitimize,1
sovereign,2
claims.,1
colleagues.,2
Arctic/Northern,1
saying,2
militarization,2
pivots,1
"collaboration,",1
diplomacy,7
'Eulerian,1
DWD,1
"FUB,",1
"NERI,",1
"NILU,",1
"SMHI,",1
assures,1
5-month,2
1999),1
"(miRNAs),",1
~22-nucleotide,1
single-stranded,1
"molecules,",2
Hynobiidae,1
Batrachuperus,1
yenyuanensis,3
(Yenyuan,1
"1,717,751",1
356,1
miRNAs.,1
stem-loop,1
PCR.,1
"13,972",1
"miRNAs,",1
ontology,3
(GO),1
Encyclopedia,1
Genes,1
(KEGG),1
yenyuanensis.,1
"yenyuanensis,",1
'Forty-three,1
(Vaccinium,1
macrocarpon,1
(RAPD)-PCR.,1
bands.,4
outliers.,1
sub-clusters,1
(PCO),1
(AMOVA).,1
"barnacle,",1
Chthamalus,1
challengeri,3
"Hoek,",1
1883,1
"(Crustacea,",1
"Cirripedia),",1
high-littoral,1
Yangshan,2
"Port,",1
"Shanghai,",3
Chthamlus,1
Zhoushan,2
challengeri.,1
Port.,2
C.challengeri,1
39533,1
6243,1
ind.,1
operculum,1
(Sa),1
acceptance.,2
Sentiment,1
"PSI,",2
(Ecopath,1
Ecosim;,1
EwE),1
schedule).,1
"fishers),",1
wholesalers,1
"retailers,",1
PSI,1
"who,",2
Epinephelinae,1
Serranidae,1
"(groupers),",1
Eighty-five,1
Thirty-seven,2
(43.5%),1
(Cromileptes,1
altivelis,1
akaara),1
(16.5%),1
Deficient.,1
ranging.,1
groupers,2
habitat-destructive,1
Mycteroperca,1
'Sequences,1
"conceived,",1
"paraphyletic,",2
ridgwayi,2
"Sonora,",1
predates,1
Sonora,1
Arizona/Sonora/Sinaloa,2
Texas/other,1
"nonexistent,",1
phylospecies,1
Bobcats,2
bobcats,7
East/Midwest,2
"expansions,",3
extirpations,1
bobcat,3
bobcats.,2
'Religious,1
magico-religious,2
human-faunal,1
adherents,1
"Africans,",1
Amerindians.,1
34.,1
"(19),",2
(16);,1
"collectors,",1
"middlemen/distributors,",1
ubiquity,1
flatfish,3
(<150,1
"Salinity,",1
"Scophthalmidae,",1
"Paralichthyidae,",1
"Achiridae,",1
Cynoglossidae,1
juvenileParalichthys,1
albigutta,1
(gulf,1
"flounder),P.",1
"flounder),",1
lethostigma,1
flounder),1
ofCitharichthys,1
spilopterus,1
(bay,1
"whiff),Etropus",1
(fringed,1
"flounder),Symphurus",1
plagiusa,1
(blackcheek,1
"tonguefish),",1
andTrinetes,1
maculatus,6
(hogchoker).,1
Incidental,1
ofAncylopsetta,1
quadrocellata,1
(ocellated,1
"flounder),C.",1
macrops,1
(spotted,1
"whiff),",1
andScopthalmus,1
aquosus,1
(windowpane),1
Flatfish,1
flatfishes,1
smallP.,1
"lethostigma,",1
"spilopterus,",2
"plagiusa,",2
andT.,2
LargeP.,1
"dentatus,",1
graze,1
channeled,3
"macroherbivores,",1
decompositional,1
digestibility,1
interrelations,3
intersystem,1
"speculated,",1
meadows.',2
'Reliable,2
heat-treated,1
(Coffea,3
"imbalances,",1
340,3
Shade,1
Phythphora,1
palmivora,1
Mycena,1
citricolor),1
gloeosporioides,1
Cercospora,2
coffeicola).,1
merchantable,1
yr-1.',1
stonewort,2
lobelia,1
Kashubian,1
mid-1970s,4
Chara,4
"delicatula,",1
"fragilis,",1
"rudis,",1
Nitella,1
"flexilis,",1
delicatula,3
flexilis,2
confirmed:,1
flexilis.,1
vestigial,1
5%.,2
stoneworts,1
eradicates,1
unacknowledged,1
socially-constructed,1
Poverty,1
development-induced,1
discursive,2
materialist,2
ideas.,3
believe.',1
"(oxygen,",1
geomorphology.',1
(NLDAS,1
GLDAS),1
LDASs.,3
"National,",2
"project-based,",1
LDASs,3
"innovations,",1
management),3
facing:,1
"retrievals,",1
databases;,1
calibration;,1
difficulties;,1
LDAS,1
"hyper-resolution,",1
islandwide,1
Ryukyu,1
(Magnoliaceae),1
"(Pgm-1,",1
"Mr-1,",1
"Skdh-1,",1
Ppo-3),1
0.241.,1
(0.0736),1
"Pinglin,",1
"Chienshi,",1
"Wufeng,",1
"Ryukyus,",1
Ppo-3.,1
"Fst,",1
10.6%,1
Lanyu,2
(Orchid,1
"Pgm-1d,",1
formosana.,2
clinal,2
Nantou,1
Location,2
becamed,1
mainland.',1
accurately.,1
(GRB),1
Eta-CPTEC/HadCM3,1
(PCI).,1
GRB,1
(EI30),1
MFI,2
EI30,2
PCI,1
undulated,2
morphotyping,2
(anatomical,1
(internal,1
"sequencing),",1
fruitbody,1
Ait.,1
Ascomycetes.,1
Thelephoraceae,1
59.4%,1
Tomentella,2
sublilacina,1
Thelephora,2
"drimeia,",1
Suillus,2
"bovinus,",2
Paxillus,2
"involutus,",2
Pseudotomentella,1
"tristis,",1
Lactarius,2
"subdulcis,",1
conferendum.,1
sporocarps,2
Xerocomus,2
"badius,",1
Scleroderma,1
"verrucosum,",1
"gemmata,",1
"rubescens,",1
"Amanita,",1
verrucosum,1
1922,1
"fruitbodies,",1
'Birch,2
Azerbaijan),1
(endangered),1
(IUCN).,1
trnH-psbA,4
"ITS,",2
subclades.,1
platyphylla,1
papyrifera,1
"humilis,",1
ermanii,1
Neurobetula.,1
Betulenta,1
Betulaster,1
'Residual,1
(saprolites),1
isovolumetric,1
dilation,1
compaction).,1
Isovolumetric,1
saprolite,1
P-Si,1
(Liberty,1
"Hill,",1
SC;,1
"163,",1
"457,",1
242,2
moles,3
"684,",1
"256,",1
4490,1
820,1
unsolved,1
charcoal-making,1
"Bernadouze,",2
Vicdessos,1
"pastoralism,",1
smelting.,1
"1,695",1
"extracted,",3
fir-dominated,1
(yew).',1
Cumulus,1
(RICO),1
"(PRACS),",1
EP.,1
Long-range,3
Peak.,1
Issidae,4
Congo;,1
Issus,3
Fabricius,1
Libya,1
Barka,1
Morocco;,1
Kovacsiana,2
Synave,1
Supplemented,1
Chimetopon,2
camerunensis,1
"Schmidt,",3
"1910,",2
Hemisobium,1
hammersteini,1
"1911,",1
abyssinica,2
"Synave,",1
Issini,2
Cascaruna,1
gen.,3
"n.,",3
Ikonza,1
"Hesse,",1
1925.,1
Hysteropterum,1
horvathi,1
"Melichar,",3
vibex,1
Kovacsiana.,1
acuminatus,1
"Lethierry,",2
1876,2
patruelis,1
1861,1
Semissus,1
1906.,1
hydrometeorological,8
risk-based,3
"LATIS,",1
Annotto,2
"Michelle,",1
freshwater.,3
"died,",1
killed.,1
data-sparse,2
single-,1
mixed-litter,1
"long-established,",1
grouping.,1
carbon:nitrogen,2
unmixed,1
Mixtures,1
(providing,1
cycling).',1
photoacoustic,1
analyzer,1
0.47,1
Gram-,1
field/wetland,1
Manure,1
"41,864",1
"6,600",1
'IPCC,1
microcosms,4
Montrichardia,1
arborescens.,2
"germinated,",1
microcosms:,1
Control:,1
level;,5
Mild:,1
intermediate:,1
Extreme:,1
Mild,1
"""Agriculture's",1
(CHM4).,1
well-recognized,2
full-cost,1
"liming,",3
"options.""",1
orthopteran,2
submontaneous,1
hive,1
"SHB),",1
Aethina,1
"tumida,",1
scavengers,2
finding.,2
re-infestation,1
SHB-free,2
apiaries,3
Re-infestation,1
SHB,5
Spread,1
apiaries.,2
"un-infested,",1
Apiary,1
wild/feral,1
SHB.',1
familiaris),1
well-attested,1
unsuitability,1
acknowledging,3
(Mitchell,1
Archaeol,1
Afr,1
"2015),",2
"latrans),",1
"distemper,",1
"rangeliosis,",1
leishmaniasis,5
amazonensis,1
colombiensis.,1
further.',2
Wheel,1
(CHW),1
multi-hazard-assessment,1
multi-hazard-management,1
low-tech,1
CHW,2
"coastline,",4
test-applications,1
"CHW,",1
"multi-hazard-assessments,",1
hazards.',1
bioaccumulates,3
"(mollusks,",1
crustacean).,1
'History,1
(Rochman,1
unreasonable,1
political/personal,1
Bizri,1
(law,1
"12651/2012),",1
(Fearnside,1
"2017),",1
(Garcia,1
2016).',1
make-up,2
juvenility.,1
defrosting,1
repropagating,1
performers.,1
embling,1
inexpensively,1
sprucePicea,1
"glauca,",3
"matured,",1
repropagated,1
morphologicalin,1
andex,1
spruce.',1
Elinor,1
co-management?,1
(Uruguay),1
Cox,1
"colleagues),",1
Barriers,1
input-export,1
"(Potomac,",1
"Patuxent,",1
rivers).,1
"(point,",1
"atmospheric),",1
(burial,2
"denitrification),",2
storages,14
(zooplankton,1
"flux),",2
29.3,1
0.32,2
2.42,1
8-fold,1
11-yr,2
estuaries:,3
Choptank;,1
wet-fall,1
TP).,1
"damped,",1
water-column,5
denitrification.,1
(Choptank,1
"dry-fall,",1
1589,1
(86,1
Haliplectus,1
"(Haliplectidae),",1
Anoplostoma,1
(Anoplostomatidae),1
Terschillingia,1
(Linhomoidae).,1
"meiofauna,",2
7250,1
capitellid,2
polychaetes.,1
(ash-free,1
impermeable,1
tarpaulin,2
Magnitudes,1
wetting.,1
integrator,1
Covariance,1
(ANCOVA),1
articulate.,1
ANCOVA,2
(means),1
(slopes),1
Lazzaro,1
Savena,1
Bologna,1
Emilia,1
35-year-old,1
root-infecting,1
four-class,1
severity.,2
procerum,1
terebrantis,1
Heterobasidion,1
annosum,1
resinosis,1
"silvicultural,",1
'Ectomycorrhizal,3
Karst),1
Bavaria),1
"fluorescein-diacetate,",1
(Tylospora,1
sp.-Picea,1
"abies,",3
Piceirhiza,2
badius-P.,1
ochroleuca-P.,1
Cenococcum,2
geophilum),1
mycorrhizas.,1
FDA-hydrolysing,1
mycorrhizas:,1
"sheath,",1
Hartig,1
stele.,1
mycorrhiza.,1
'Intervention,1
pollutant.,2
Intervention,1
Box-Jenkins,2
genpral,1
river.',3
"transpiration,",2
"physics,",3
8),3
source.',2
suzukii,9
7.2,8
smelters,3
"mills,",4
Transportation,3
Package,1
(C.D.,1
"Tomlin,",1
University).,1
well-monitored,1
114.9,1
"Tifton,",1
well-buffered,1
quality-controlled,1
Warming,1
Slovenia.',1
Laurentians,1
maples,2
(500,1
CaMg(CO2)2),1
Fertilization,8
non-structural,1
(r=0.39).,1
"(A1b,",1
"(2050s,",1
2080s).,1
"1.18,",1
collapse.,3
substrate-spawning,1
vegetation-spawning),1
enhancement.',1
"megaphylla,",1
"lancifolia,",1
soderstromii,2
"stolonifera,",1
Allozymic,2
circumscribed.',1
"angustula,",1
simple-repeat,1
oligonucleotide,1
0.00,1
0.89.,2
"fiebrigi,",1
"weyrauchi,",1
maracaia,1
Schwarziana,1
quadripunctata.,1
Meliponini.',1
rodents.,4
Maxomys,1
"surifer,",1
white-bellied,1
"confucianus,",1
yellow-bellied,1
flavipectus),1
surifer,4
confucianus,4
scatter-,1
larder-hoarding,2
flavipectus,4
larder-hoard,1
larder-hoarding.,1
scatter-hoard,2
parentage.,1
mondury,2
queens,2
mates).,1
polyandrous,2
(Dioscorea),1
adrenocortical,1
hormones.,1
tuber-seeds.,1
delicata,1
Knuth.,1
olfersiana,1
"Kl.,",1
bulbifera,1
bulbil,1
olfersiana.,1
'Intertidal,2
"Culebra,",1
Machine,1
Laplace,1
"(seagrass,",1
Zero-truncated,1
temperature-mediated,1
scope).,1
Hammock,1
coring,4
chrysophyte,3
"statospores,",1
age-depth,1
tychoplanktonic,1
Aulacoseira,2
Eunotia,1
shortening,1
cypresses,2
Macrocarpa,2
Arizonica,2
clades),1
(NWC).,1
NWC.,1
fossil-calibrated,1
Dispersal-Vicariance,1
NWC,1
trans-Beringian,1
"NWC,",1
biogeographies,1
Transverse,1
Justicia,1
areysiana,1
Deflers,1
ballochorous,1
(semi)-evergreen,1
Afro-montane,2
cuspidata,1
procera,1
750-800,1
palaeo-climate,1
(Hawf,1
Mountains/Dhofar),1
western/central,2
(Jabal,1
"Urays,",1
Jabal,1
"Gedu,",1
Kor,1
Seiban).,1
aridisation,1
Ezo,6
pirica),1
1.5-km,1
Bekanbeushi,1
overwinter,2
Societal,2
"nationally,",1
Sea.',5
lupus).,1
delisting,1
harvest-induced,1
474,2
(subsp.).,1
"eximia,",1
virens,1
Subspecies,1
capuli,2
virens.,1
(Martes,1
martes),1
midlands,5
squirrels,1
plucked,1
scats.,1
Non-invasive,1
predating,1
(Sciurus,1
woodmouse,1
centimetres,1
metres.,1
boulder-top,1
"boulder-bottom,",1
tracers.,1
Halichondria,1
panicea,1
Hymeniacidon,1
sanguinea),1
centimetre,1
researches.,1
volcanogenic,3
Potrok,1
"Aike,",1
staying,1
'Earthworm,1
disrupting,2
(Lumbricidae:,3
Helodrilus,1
"oculatus),",1
Eisenia,1
"fetida),",1
Murchieona,1
muldali).,1
"involve,",1
population-environment,1
environment',1
'Iroquoians,1
"500,",1
"1000,",1
Iroquoians,1
longhouse,1
Iroquoian,2
"maritima,",3
"23.4%,",1
high-dimensional,2
emulation,1
"PLASIM,",1
GENIE-1.,1
energy-moisture,2
emulation.,1
Meaningful,1
GENIE-1,1
PLASIM.,1
PLASIM,1
emulators,1
components.',2
undersaturated,1
N2/N2O,1
"shelves,",1
(1015,1
Okhotsk,4
Sea;,3
0.31,2
Japan/East,2
Seas;,1
0.015,1
0.005,1
conveyer,1
"dissolution,",2
neutralize,2
"upwelling,",2
shelves.,1
Or,1
"else,",3
2200,2
AD.',1
'Forecasting,1
subcontinent,2
Lesotho,1
"English-,",1
French-,1
Sesotho-language,1
"letters,",2
missionaries,1
"newspapers,",2
"diaries,",1
travelogues,1
verbatim.,1
(Very,1
"Wet,",2
"Dry,",1
Dry),1
Maseru,1
semi-continuous,1
1824,1
Botswana,1
coral-derived,1
"Coarse,",1
sociodemographic,1
excesses,1
possibility.,1
ingenuity,1
"face.""",1
WTO,2
Appellate,1
shrimp-turtle,1
GATT/WTO,1
unilaterally,1
even-handed,1
disguised,1
protectionism.,1
decision?',1
Predawn,1
midday,9
(R*tlp),1
mayrequire,1
"cease,",1
throughapplication,1
countermeasures.,1
radiological,1
assessthe,1
countermeasures,4
"countermeasures,",1
levelsof,1
studied:,3
"ploughing,",3
skim,2
andcessation,1
adeterministic,1
estimatingthe,1
thehydrology,1
water.Skim,1
ploughing,5
ploughinggenerally,1
subsoil.,2
roughage-dominated,1
imported),1
worstimpacts,1
Cessationof,1
Phoenix.,1
minisatellite,1
"dactylifera,",1
"neighbour,",1
dactylifera.,1
dactylifera.',1
four-year,2
cornfield,2
"(CK,",1
straw,3
application);,1
"(SR,",1
stalk);,1
"(MA,",1
input).,1
"macroaggregates),",2
"(macroaggregates),",1
<0.25,1
"(microaggregates,",1
fractions).,2
macroaggregates,3
(>1,1
CK,1
(P<0.05).,1
Bacterivores,1
"microaggregates,",1
fungivores,2
bacterivores,1
(UNEP,1
UNDP),1
(MEAs).,1
"agenda,",3
"1972,",1
UNDP,2
opted,2
Goals.,1
"UNEP,",1
catalysing,1
thinly.,1
UNEP,2
arrangements:,1
Conventions,1
"Protocols,",1
devolution,1
Satisfying,1
remit,1
UNDP.,1
chlorofluoromethanes,1
rocket,1
"health.""",2
sub-surface,1
catenas,1
micro-nutrients.,1
"Iron,",1
water:soil,1
micronutrient,7
DTPA,4
5.3,6
Generally,1
"(A,",2
B),2
water-,1
DTPA-extractability,1
(wellvs.,1
drained),1
Incubation,2
Cu.,2
Submerged,2
Petroleum,4
non-detectable,2
Problem,1
Phillip,11
petroleum-containing,1
shore-based,1
"caudacutus),",1
nelsoni),1
hybridize,1
[the,1
hybrids].,1
Rachel,1
Carson,1
Drier,1
demographic-level,1
paleo-territories,1
Preta,1
(TPI),2
(CEC).',1
Landsat-5,3
Angle,2
TMsatellite,1
"4,544",1
"Variance,",2
post-test.,1
spectrally,1
TM.,1
86.1,1
removable,2
walkways,2
toxicant,2
rotenone.,3
"1993),",1
<110,1
"20,193",1
sheepshead,2
minnowCyprinodon,1
goldspotted,1
killifishFloridichthys,1
"carpio,",2
killifishLucania,1
sailfin,2
mollyPoecilia,1
"latipinna,",1
cichlidCichlasoma,1
urophthalmus.,1
'Alkaline,1
spring-fed,4
soligeneous,1
"tufa,",1
peat-tufa,1
rhythmite.,1
undulating,1
law.,6
Chociel,3
Pomerania,1
(Bobolice,1
"(phytosociological,",1
geochemical),1
"eventually,",1
sedge-moss,1
traits:,1
FDPG,2
"FDQ,",1
(shredders,1
litter-bag,1
canephora.,1
"Asian,",1
(Maximization,1
strategy),1
(Maximum-Length,1
Sub-Tree,1
184),1
"""Interest",1
agendas.,1
"Nicoya,",1
noted;,1
(considered,1
(mentioned,1
farmers).,1
Eighty-eight,1
"trees.""",1
cuniculus),1
hemorrhagic,2
majority),1
spotlight,1
regressions.,2
(n=42).,1
range];,1
0.915).,1
"softness,",1
countryside.,1
(PECBM),1
PECBM,1
"covariables,",1
(HPP).,1
clippings,2
"hyacinth,",1
bird).,1
Birds),1
Vegetable,1
5).,3
composting.,2
HPP,1
Eryngium,1
horridum,3
"(Apiaceae),",1
nuisance.,1
age-state,1
Santana.,1
rosettes,3
axis.,4
(MRAs),1
MRAs,4
"expenditure,",2
employment.,1
"MRAs,",2
expenditures,3
jobs.,1
MRAs.,1
social-ecosystem,1
"offered,",1
"sanctions,",1
civic,2
chosen.,3
'Shading,1
Torreya,1
"seedling,",2
(Araschnia,1
"levana),",1
nonprofessional,1
man-environment,2
antecedents,1
Mechanisms,1
man-power,1
'Endangered,1
human-nonhuman,2
Advancing,2
"endangerment,",2
mobilizations,1
"smelt,",2
instrumentalization,1
coalitions,2
inconceivable.,1
fomenting,1
smelt,4
reengineering,1
ends.,2
transform.',1
1952.,1
re-introducing,1
"slacks,",3
"depleted,",3
sub-optimal.,1
"unintentionally,",1
topsoil.,2
southermost,1
(27%,1
applicable.,1
Chester,2
(1982),1
Okeechobee.,1
(harvested,1
zone),2
7-week-old,2
mesocosms.,1
Hydroperiod,1
Submersed,2
12-week-old,1
Melaleuca's,1
"hypoxic,",1
heterophylly,1
Melaleuca.,1
"treatment.""",1
'Manmade,1
barrier-island,1
Outer,2
"Extinct,",1
"Extirpated,",1
(65%),1
unauthorized.,1
pumpkinseed,9
gibbosus),1
prevalent.,1
zebra,4
(Dreissena,2
polymorpha),1
"(BVL),",1
"(Bocage,",1
rushes),1
"18,665",1
trap-nights.,1
"recaptures,",1
1714,1
Bocage,1
segments).,1
730-m,1
segment.,2
"(LMM),",1
LMMs,1
'Created,1
"ponds),",3
"permanent,",2
metamorphosed,3
emigrated,3
metamorphosis,2
ofAeromonas,1
hydrophila,5
Albemarle,4
"orthophosphate,",3
"trichromatic,",1
Heterotrophic,3
Norman,2
Badin,2
amazing,1
[1].',1
Cardisoma,1
guanhumi,5
"(AZ),",1
Chico,2
digging,2
burrow,6
AZ.,1
Credible,1
"AZ,",1
"(SOM,",1
"(TN,",1
SOM.,1
remained.,1
"(feeding,",1
"moulting,",2
defecation),1
"extensively,",1
"(ENP),",1
ENP,3
interannual-to-(multi)decadal,1
Time-,1
frequency-domain,1
Temperatures.,1
(AMO).,1
NINO3,1
reverses,1
diamondback,6
terrapins,5
(Malaclemys,2
Schoepff,1
"1793),",1
SLR-induced,1
MD,3
understatement.,1
Salween,1
"Burma,",3
Amblypharyngodon,1
"atkinsoni,",1
Bangana,1
almorae,1
Brachydanio,1
jayarami.,1
"Mekong,",1
Phraya,1
Mae,1
Khlong,1
Acanthorhodeus,1
"deignani,",1
Barbichthys,1
Cirrhinus,1
siamensis.,1
Siamese,1
"smithi,",1
Tuberoschistura,1
baenzigeri,1
Botia,2
beauforti),1
"hymenophysa,",1
Luciocephalus,1
pulcher,1
Parosphromenus,1
deissneri),1
"Sumatra,",1
Belontiidae.,1
Lanao.,1
Gombak,1
1969,3
"highways,",1
weight-of-evidence,4
proliferative,1
(PKD),1
(CSAs),1
CSAs,4
(HSAs),1
HSAs,2
Tool.,1
pollution:,1
Booted,3
pennata,1
"Biscay,",2
Ethnic,1
Manus,4
Botany,1
"59(4):356-365,",1
acculturation,1
customs.,1
(plants,1
medicinally,1
useful),1
"subclass,",1
warming/climate,1
worsen,2
civilization,7
trouble.,1
remediate,2
'Northern,1
latitude),3
"high-intensity,",1
flaming,1
long-duration,2
smoldering,1
"Database,",1
Navigation,1
receiver.,1
pre-fire,1
LI-DAR-derived,1
survey-grade,1
9.16,1
9.47,1
1012,1
grams).,2
544.43,1
18.33,1
grams).',1
ligneous,1
mulched.,1
Monocropping,1
practised,1
83.3%,1
backstopping,1
"""Ernst",1
Mayr's,3
1923.,1
ornithologist,1
Berlin,3
"Stresemann,",1
Stresemann,1
"Solomons,",1
"Ornithology,",1
"History,",2
1931.,1
"AMNH,",1
embracing,1
AMNH,1
curate,1
amassed,1
Whitney,1
Expedition,1
purchased,2
Rothschild,1
1942Systematics,1
"science.""",1
Inia,1
"araguaiaensis,",2
dolphin,7
araguaiaensis,1
"(IAPs),",1
researchers/technicians,1
IAPs,1
Platforms,1
IAP,1
Platform,1
(Invasoras.pt),1
"citizens,",4
(biomod2,1
package),1
researchers.',1
kinds:,1
carbonized,2
endocarps,2
implements.,1
"14,700b.p.",1
9000b.p.,1
"ofAcrocomia,",1
"s.l.,Astrocaryum,",1
"Bactris,",1
"Syagrus,",2
"Elaeis,",1
"andOenocarpus,",1
Humanaided,1
ofAcrocomia,1
ofOenocarpus,1
bataua,1
pejibaye,1
inter-Andean,1
"spatfall,",1
spatfall,1
1995/96,2
Eiders,3
Oystercatchers,2
cockles,2
asMacoma,1
"balthica,",1
Mya,3
"arenaria,",4
Scrobicularia,1
"plana,",1
Ensis,1
"americanus,",2
Nereis,4
andArenicola,1
vitally,2
flyway.,1
restricted.',1
Malaysia,10
22%),1
unsatisfactory.,1
"Sesarminae,",1
Grapsidae,1
Hymenosomatidae,1
Leucosiidae,1
purportedly,2
Sarawak,1
mangroves.',1
mallard,1
platyrhynchos,1
Moscow.,2
countdown,1
mid-February,1
"0.06,",1
18).,3
thousand.,1
"0.008,",1
(Z,2
"2.22,",1
0.02),1
"2.04,",1
0.04).,1
92.3%,1
ovipositin,1
55.1%,1
18),1
egg-laying,2
committees,2
Minerals,2
Geologists.,2
Unconventional,2
"coal,",4
coalbed,1
"hydrates,",2
tight-gas,1
shale,7
"shale,",2
Th,3
report.',1
vested,1
"accelerated,",2
corpse,2
"camp,",1
evening.,1
chimpanzee.,1
Y-chromosome,3
"attackers,",1
intracommunity,1
intercommunity,2
killings,1
habituation.',1
(APS).,1
"Compostela,",1
Vigo,2
chill,1
APS,2
Vigo.,2
flowering.,1
cities:,1
chilling,1
"Lugo,",1
weather-related,1
Galicia.',1
"oversummer,",1
"overwinter,",1
"kirtlandii),",1
songbird.,1
"SE,",3
"SE),",1
~44%,1
>12.4%,1
'Sulfate,1
CANSAP,1
Precipitation),2
APN,1
(Air,1
Network),1
'Nodular,1
(NCs),1
organogenic,2
NCs,1
(PGR).,1
"NCs,",1
"(NAA),",1
(BAP).,1
(2D),1
NCs:,1
chaperone,1
dnaJ,1
synthase,2
UDP-arabinopyranose,1
mutase,1
14-3-3-like,1
morphogenic,1
NCs.',1
'Improvements,1
"spermidine,",1
Put,5
free-PA,1
free-Put,1
Put).,1
fissilis.',1
cladogenesis,2
"anagenesis,",1
Anagenetic,1
anagenetically,2
anagenetic,2
"Apiaceae,",1
Ranunculaceae).,1
crataegifolius,1
(continental,1
progenitor)-R.,1
takesimensis,3
(insular,1
derivative).,1
Island.',3
'Apple,1
Borkh.),1
Apple,2
commitment.,1
scion,1
rootstock,1
sieversii,1
(Ledeb.),1
"Roem.,",1
"Uglitzk.,",1
prunifolia,1
"Borkh.,",1
resistances,5
USDA-ARS,1
(NPGS),2
5004,1
1603,1
"3,070",1
258,1
(non-grafted).,1
"""Namaqualand",1
Namaqualand.,1
"shallow-rooted,",1
shrubs;,2
geophytes;,1
displays;,1
perennials;,1
interactions;,1
"physiographical,",1
"mix,",1
Namaqualand's,1
succulent-rich,1
"communities.""",1
"frames,",1
biotope),1
"CORINE,",1
crosswalks,1
"syntaxa,",1
"Habitats,",1
factsheet,1
parameterisation,1
goal.',1
(Iguana,1
"Cay,",2
"Exumas,",1
"Bahamas),",1
colonies),1
Montastrea,2
"annularis,",3
Agaricia,1
"agaricites,",1
Porites,6
"porites,",1
astreoides,1
"smoothering,",1
endolithic,1
boring.,1
annularis,2
Reefs,1
"bleaching,",2
"bioerosion,",1
rubble.,1
attest,2
reefs:,1
eurythermic,1
"(GHG),",1
pedosphere.,1
"C),",1
circulate,3
biomass;,2
carbonation,1
matter-rich,1
GHG.,1
"option,",1
detail:,1
"Technosols,",1
biochar.,1
"""Increased",1
577,1
Egg-Hg,1
4.42,1
(ww),1
19.40,1
blood-Hg,1
intraclutch,1
25%.,1
egg-Hg,3
